year_month,itm,ttProductCode,algo,algoName,algofill,fillQty,productClass,batch
2023/1,MST,BRN,Complex,TT minvolV2,80.0,80.0,Energy,2013.0
2023/1,MST,BRN,Manual,Manual,0.0,21148.0,Energy,2013.0
2023/1,MST,BRN,OMA,Manual,290.0,290.0,Energy,2013.0
2023/1,MST,BRN,OTA,Manual,1422.0,1422.0,Energy,2013.0
2023/1,MST,BRN,OTA,Pvt_Algo,190.0,190.0,Energy,2013.0
2023/1,MST,BRN,OTA,RangeTrader_Gen2,18.0,18.0,Energy,2013.0
2023/1,MST,BRN,OTA,TT minvolV2,4930.0,4930.0,Energy,2013.0
2023/1,MST,BRN,OTA,TT_Iceberg,84.0,84.0,Energy,2013.0
2023/1,MST,BRN,OTA,TT_Stop,612.0,612.0,Energy,2013.0
2023/1,MST,CL,ASE,ASE,528.0,528.0,Energy,2013.0
2023/1,MST,CL,ASE,ASE & RangeTrader_Gen2,272.0,272.0,Energy,2013.0
2023/1,MST,CL,Manual,Manual,0.0,6924.0,Energy,2013.0
2023/1,MST,CL,OTA,Manual,160.0,160.0,Energy,2013.0
2023/1,MST,CL,OTA,TT minvolV2,416.0,416.0,Energy,2013.0
2023/1,MST,CL,OTA,TT_Stop,18.0,18.0,Energy,2013.0
2023/1,MST,G,ASE,ASE,978.0,978.0,Energy,2013.0
2023/1,MST,G,Manual,Manual,0.0,31032.0,Energy,2013.0
2023/1,MST,G,OMA,Manual,72.0,72.0,Energy,2013.0
2023/1,MST,G,OTA,Manual,90.0,90.0,Energy,2013.0
2023/1,MST,G,OTA,Pvt_Algo,60.0,60.0,Energy,2013.0
2023/1,MST,G,OTA,TT minvolV2,5576.0,5576.0,Energy,2013.0
2023/1,MST,G,OTA,TT_Iceberg,242.0,242.0,Energy,2013.0
2023/1,MST,G,OTA,TT_Stop,1182.0,1182.0,Energy,2013.0
2023/1,MST,HO,Manual,Manual,0.0,1354.0,Energy,2013.0
2023/1,MST,HO,OTA,TT minvolV2,20.0,20.0,Energy,2013.0
2023/1,MST,HO,OTA,TT_Iceberg,102.0,102.0,Energy,2013.0
2023/1,MST,WBS,ASE,ASE,120.0,120.0,Energy,2013.0
2023/1,MST,WBS,Complex,TT minvolV2,80.0,80.0,Energy,2013.0
2023/1,MST,WBS,Manual,Manual,0.0,1460.0,Energy,2013.0
2023/1,MST,WBS,OTA,Manual,140.0,140.0,Energy,2013.0
2023/1,MST,WBS,OTA,Pvt_Algo,80.0,80.0,Energy,2013.0
2023/1,MST,WBS,OTA,TT minvolV2,240.0,240.0,Energy,2013.0
2023/1,MST,WBS,OTA,TT_Stop,240.0,240.0,Energy,2013.0
2023/1,MUT,I,Manual,Manual,0.0,20.0,European STIRs,2022.0
2023/1,NA1,BRN,ASE,ASE,296.0,296.0,Energy,2007.0
2023/1,NA1,BRN,Manual,Manual,0.0,516.0,Energy,2007.0
2023/1,NA1,G,ASE,ASE,572.0,572.0,Energy,2007.0
2023/1,NA1,G,Manual,Manual,0.0,3670.0,Energy,2007.0
2023/1,NA1,G,OTA,Manual,16.0,16.0,Energy,2007.0
2023/1,NAU,CL,ASE,ASE,362.0,362.0,Energy,2022.0
2023/1,NAU,CL,ASE,ASE & RangeTrader_Gen2,60.0,60.0,Energy,2022.0
2023/1,NAU,CL,Manual,Manual,0.0,132.0,Energy,2022.0
2023/1,NAU,CL,OTA,Manual,30.0,30.0,Energy,2022.0
2023/1,NAU,CL,OTA,RangeTrader_Gen2,72.0,72.0,Energy,2022.0
2023/1,NAU,CL,OTA,TT_Stop,2.0,2.0,Energy,2022.0
2023/1,NAU,HO,ASE,ASE,16.0,16.0,Energy,2022.0
2023/1,NAU,HO,Manual,Manual,0.0,88.0,Energy,2022.0
2023/1,NAU,HO,OTA,RangeTrader_Gen2,12.0,12.0,Energy,2022.0
2023/1,NAU,WBS,Manual,Manual,0.0,4.0,Energy,2022.0
2023/1,NAU,WBS,OTA,Manual,44.0,44.0,Energy,2022.0
2023/1,NDE,CL,ASE,ASE,20.0,20.0,Energy,2022.0
2023/1,NDE,CL,ASE,ASE & RangeTrader_Gen2,128.0,128.0,Energy,2022.0
2023/1,NDE,CL,Manual,Manual,0.0,2.0,Energy,2022.0
2023/1,NDE,CL,OTA,RangeTrader_Gen2,2.0,2.0,Energy,2022.0
2023/1,NDE,HO,ASE,ASE & RangeTrader_Gen2,24.0,24.0,Energy,2022.0
2023/1,NIB,GE,ASE,ASE,3007.0,3007.0,American STIRs,2018.0
2023/1,NIB,GE,Complex,TT_Stop,20.0,20.0,American STIRs,2018.0
2023/1,NIB,GE,Manual,Manual,0.0,12353.0,American STIRs,2018.0
2023/1,NIB,GE,OTA,Manual,4.0,4.0,American STIRs,2018.0
2023/1,NIB,GE,OTA,RangeTrader,504.0,504.0,American STIRs,2018.0
2023/1,NIB,GE,OTA,TT_Iceberg,148.0,148.0,American STIRs,2018.0
2023/1,NIB,GE,OTA,TT_Stop,435.0,435.0,American STIRs,2018.0
2023/1,NIB,SR1,ASE,ASE,16.0,16.0,American STIRs,2018.0
2023/1,NIB,SR1,Manual,Manual,0.0,1171.0,American STIRs,2018.0
2023/1,NIB,SR1,OMA,Manual,60.0,60.0,American STIRs,2018.0
2023/1,NIB,SR1,OTA,Manual,16.0,16.0,American STIRs,2018.0
2023/1,NIB,SR1,OTA,TT_Stop,305.0,305.0,American STIRs,2018.0
2023/1,NIB,SR3,ASE,ASE,9650.0,9650.0,American STIRs,2018.0
2023/1,NIB,SR3,Manual,Manual,0.0,28547.0,American STIRs,2018.0
2023/1,NIB,SR3,OMA,Manual,779.0,779.0,American STIRs,2018.0
2023/1,NIB,SR3,OTA,Manual,175.0,175.0,American STIRs,2018.0
2023/1,NIB,SR3,OTA,RangeTrader,20.0,20.0,American STIRs,2018.0
2023/1,NIB,SR3,OTA,TT_Stop,5576.0,5576.0,American STIRs,2018.0
2023/1,NIB,ZQ,ASE,ASE,7023.0,7023.0,American STIRs,2018.0
2023/1,NIB,ZQ,Manual,Manual,0.0,11261.0,American STIRs,2018.0
2023/1,NIB,ZQ,OMA,Manual,115.0,115.0,American STIRs,2018.0
2023/1,NIB,ZQ,OTA,Manual,292.0,292.0,American STIRs,2018.0
2023/1,NIB,ZQ,OTA,TT_Iceberg,120.0,120.0,American STIRs,2018.0
2023/1,NIB,ZQ,OTA,TT_Stop,2147.0,2147.0,American STIRs,2018.0
2023/1,NSH,G,Manual,Manual,0.0,43890.0,Energy,2013.0
2023/1,NSH,G,OMA,Manual,10.0,10.0,Energy,2013.0
2023/1,NSH,G,OTA,Pvt_Algo,10.0,10.0,Energy,2013.0
2023/1,NSH,G,OTA,TT_Stop,500.0,500.0,Energy,2013.0
2023/1,NSY,BRN,ASE,ASE,3254.0,3254.0,Energy,2021.0
2023/1,NSY,BRN,ASE,ASE & RangeTrader_Gen2,20.0,20.0,Energy,2021.0
2023/1,NSY,BRN,Manual,Manual,0.0,382.0,Energy,2021.0
2023/1,NSY,BRN,OTA,Manual,14.0,14.0,Energy,2021.0
2023/1,NSY,BRN,OTA,TT_Stop,10.0,10.0,Energy,2021.0
2023/1,NSY,CL,ASE,ASE,88.0,88.0,Energy,2021.0
2023/1,NSY,CL,ASE,ASE & RangeTrader_Gen2,20.0,20.0,Energy,2021.0
2023/1,NSY,CL,Manual,Manual,0.0,12.0,Energy,2021.0
2023/1,NSY,G,ASE,ASE,8644.0,8644.0,Energy,2021.0
2023/1,NSY,G,ASE,ASE & RangeTrader_Gen2,288.0,288.0,Energy,2021.0
2023/1,NSY,G,Manual,Manual,0.0,5724.0,Energy,2021.0
2023/1,NSY,G,OTA,Manual,188.0,188.0,Energy,2021.0
2023/1,NSY,G,OTA,TT_BRACKET,2.0,2.0,Energy,2021.0
2023/1,NSY,G,OTA,TT_Stop,10.0,10.0,Energy,2021.0
2023/1,NSY,HO,Manual,Manual,0.0,112.0,Energy,2021.0
2023/1,NSY,RB,OTA,TT_BRACKET,4.0,4.0,Energy,2021.0
2023/1,NSY,RB,OTA,TT_OCO,4.0,4.0,Energy,2021.0
2023/1,NVS,GE,ASE,ASE,332.0,332.0,American STIRs,2021.0
2023/1,NVS,GE,Manual,Manual,0.0,425.0,American STIRs,2021.0
2023/1,NVS,GE,OMA,Manual,2.0,2.0,American STIRs,2021.0
2023/1,NVS,GE,OTA,Manual,60.0,60.0,American STIRs,2021.0
2023/1,NVS,SR1,ASE,ASE,30.0,30.0,American STIRs,2021.0
2023/1,NVS,SR1,Manual,Manual,0.0,1065.0,American STIRs,2021.0
2023/1,NVS,SR1,OMA,Manual,4.0,4.0,American STIRs,2021.0
2023/1,NVS,SR1,OTA,Manual,16.0,16.0,American STIRs,2021.0
2023/1,NVS,SR1,OTA,Minvol-BLR v2,68.0,68.0,American STIRs,2021.0
2023/1,NVS,SR1,OTA,TT_Stop,60.0,60.0,American STIRs,2021.0
2023/1,NVS,SR3,ASE,ASE,2343.0,2343.0,American STIRs,2021.0
2023/1,NVS,SR3,Complex,Manual,5.0,5.0,American STIRs,2021.0
2023/1,NVS,SR3,Manual,Manual,0.0,10135.0,American STIRs,2021.0
2023/1,NVS,SR3,OMA,Manual,481.0,481.0,American STIRs,2021.0
2023/1,NVS,SR3,OTA,Manual,377.0,377.0,American STIRs,2021.0
2023/1,NVS,SR3,OTA,TT_Stop,715.0,715.0,American STIRs,2021.0
2023/1,NVS,ZQ,ASE,ASE,2171.0,2171.0,American STIRs,2021.0
2023/1,NVS,ZQ,Complex,Manual,5.0,5.0,American STIRs,2021.0
2023/1,NVS,ZQ,Manual,Manual,0.0,3574.0,American STIRs,2021.0
2023/1,NVS,ZQ,OMA,Manual,103.0,103.0,American STIRs,2021.0
2023/1,NVS,ZQ,OTA,Manual,256.0,256.0,American STIRs,2021.0
2023/1,NVS,ZQ,OTA,Minvol-BLR v2,77.0,77.0,American STIRs,2021.0
2023/1,NVS,ZQ,OTA,Pvt_Algo,53.0,53.0,American STIRs,2021.0
2023/1,NVS,ZQ,OTA,TT_Stop,268.0,268.0,American STIRs,2021.0
2023/1,OCZ,6B,Manual,Manual,0.0,2.0,Currency,2022.0
2023/1,OCZ,6E,Manual,Manual,0.0,10.0,Currency,2022.0
2023/1,OCZ,BAX,Manual,Manual,0.0,230.0,American STIRs,2022.0
2023/1,OCZ,FBTP,ASE,ASE,25.0,25.0,European STIRs,2022.0
2023/1,OCZ,FBTP,ASE,ASE & RangeTrader,10.0,10.0,European STIRs,2022.0
2023/1,OCZ,FBTP,Manual,Manual,0.0,120.0,European STIRs,2022.0
2023/1,OCZ,FGBL,ASE,ASE,74.0,74.0,European STIRs,2022.0
2023/1,OCZ,FGBL,ASE,ASE & RangeTrader,106.0,106.0,European STIRs,2022.0
2023/1,OCZ,FGBL,Manual,Manual,0.0,223.0,European STIRs,2022.0
2023/1,OCZ,FGBL,OTA,RangeTrader_Gen2,5.0,5.0,European STIRs,2022.0
2023/1,OCZ,FGBS,ASE,ASE,378.0,378.0,European STIRs,2022.0
2023/1,OCZ,FGBS,ASE,ASE & RangeTrader,686.0,686.0,European STIRs,2022.0
2023/1,OCZ,FGBS,Manual,Manual,0.0,1802.0,European STIRs,2022.0
2023/1,OCZ,FGBS,OTA,RangeTrader,430.0,430.0,European STIRs,2022.0
2023/1,OCZ,FGBS,OTA,RangeTrader_Gen2,200.0,200.0,European STIRs,2022.0
2023/1,OCZ,GE,Manual,Manual,0.0,46.0,American STIRs,2022.0
2023/1,OCZ,I,ASE,ASE,404.0,404.0,European STIRs,2022.0
2023/1,OCZ,I,ASE,ASE & RangeTrader,52.0,52.0,European STIRs,2022.0
2023/1,OCZ,I,Manual,Manual,0.0,82382.0,European STIRs,2022.0
2023/1,OCZ,I,OTA,Manual,516.0,516.0,European STIRs,2022.0
2023/1,OCZ,I,OTA,RangeTrader,18087.0,18087.0,European STIRs,2022.0
2023/1,OCZ,I,OTA,RangeTrader_Gen2,120.0,120.0,European STIRs,2022.0
2023/1,OCZ,SA3,Manual,Manual,0.0,600.0,European STIRs,2022.0
2023/1,OCZ,SA3,OTA,RangeTrader,280.0,280.0,European STIRs,2022.0
2023/1,OCZ,SO3,Manual,Manual,0.0,10350.0,European STIRs,2022.0
2023/1,OCZ,SO3,OTA,RangeTrader,3256.0,3256.0,European STIRs,2022.0
2023/1,OCZ,SR3,ASE,ASE,154.0,154.0,American STIRs,2022.0
2023/1,OCZ,SR3,ASE,ASE & RangeTrader,55.0,55.0,American STIRs,2022.0
2023/1,OCZ,SR3,Manual,Manual,0.0,5259.0,American STIRs,2022.0
2023/1,OCZ,SR3,OTA,Manual,50.0,50.0,American STIRs,2022.0
2023/1,OCZ,SR3,OTA,RangeTrader,3014.0,3014.0,American STIRs,2022.0
2023/1,OCZ,ZQ,Manual,Manual,0.0,1006.0,American STIRs,2022.0
2023/1,OCZ,ZQ,OTA,RangeTrader,156.0,156.0,American STIRs,2022.0
2023/1,OKD,CL,ASE,ASE,12.0,12.0,Energy,2022.0
2023/1,OKD,CL,ASE,ASE & RangeTrader_Gen2,148.0,148.0,Energy,2022.0
2023/1,OKD,CL,Manual,Manual,0.0,12.0,Energy,2022.0
2023/1,OKD,CL,OTA,RangeTrader_Gen2,12.0,12.0,Energy,2022.0
2023/1,PAO,ZL,ASE,ASE,24.0,24.0,Agricultural,2022.0
2023/1,PAO,ZL,ASE,ASE & RangeTrader_Gen2,120.0,120.0,Agricultural,2022.0
2023/1,PAO,ZL,Manual,Manual,0.0,16.0,Agricultural,2022.0
2023/1,PAO,ZL,OTA,Manual,88.0,88.0,Agricultural,2022.0
2023/1,PAO,ZL,OTA,RangeTrader_Gen2,96.0,96.0,Agricultural,2022.0
2023/1,PAO,ZM,ASE,ASE,56.0,56.0,Agricultural,2022.0
2023/1,PAO,ZM,ASE,ASE & RangeTrader_Gen2,40.0,40.0,Agricultural,2022.0
2023/1,PAO,ZM,Manual,Manual,0.0,122.0,Agricultural,2022.0
2023/1,PAO,ZM,OTA,Manual,138.0,138.0,Agricultural,2022.0
2023/1,PAO,ZM,OTA,RangeTrader_Gen2,176.0,176.0,Agricultural,2022.0
2023/1,PAO,ZM,OTA,TT_Stop,20.0,20.0,Agricultural,2022.0
2023/1,PAO,ZS,ASE,ASE,78.0,78.0,Metals,2022.0
2023/1,PAO,ZS,ASE,ASE & RangeTrader_Gen2,30.0,30.0,Metals,2022.0
2023/1,PAO,ZS,Manual,Manual,0.0,36.0,Metals,2022.0
2023/1,PAO,ZS,OTA,Manual,72.0,72.0,Metals,2022.0
2023/1,PAO,ZS,OTA,RangeTrader_Gen2,78.0,78.0,Metals,2022.0
2023/1,PCH,AH,ASE,ASE,34.0,34.0,Metals,2021.0
2023/1,PCH,AH,ASE,ASE & RangeTrader_Gen2,133.0,133.0,Metals,2021.0
2023/1,PCH,AH,Manual,Manual,0.0,2.0,Metals,2021.0
2023/1,PCH,AH,OTA,RangeTrader_Gen2,4.0,4.0,Metals,2021.0
2023/1,PCH,ALI,ASE,ASE,34.0,34.0,Metals,2021.0
2023/1,PCH,ALI,ASE,ASE & RangeTrader_Gen2,133.0,133.0,Metals,2021.0
2023/1,PCH,ALI,Manual,Manual,0.0,2.0,Metals,2021.0
2023/1,PCH,BRN,ASE,ASE,484.0,484.0,Energy,2021.0
2023/1,PCH,BRN,ASE,ASE & RangeTrader_Gen2,1250.0,1250.0,Energy,2021.0
2023/1,PCH,BRN,Manual,Manual,0.0,8.0,Energy,2021.0
2023/1,PCH,BRN,OTA,Manual,4.0,4.0,Energy,2021.0
2023/1,PCH,BRN,OTA,RangeTrader_Gen2,2.0,2.0,Energy,2021.0
2023/1,PCH,BZ,ASE,ASE,4.0,4.0,Energy,2021.0
2023/1,PCH,CA,ASE,ASE,107.0,107.0,Metals,2021.0
2023/1,PCH,CA,ASE,ASE & RangeTrader_Gen2,486.0,486.0,Metals,2021.0
2023/1,PCH,CA,ASE,Pvt_Algo,118.0,118.0,Metals,2021.0
2023/1,PCH,CA,Manual,Manual,0.0,92.0,Metals,2021.0
2023/1,PCH,CA,OTA,RangeTrader_Gen2,1.0,1.0,Metals,2021.0
2023/1,PCH,CL,ASE,ASE,644.0,644.0,Energy,2021.0
2023/1,PCH,CL,ASE,ASE & RangeTrader_Gen2,2144.0,2144.0,Energy,2021.0
2023/1,PCH,CL,ASE,TT_Timed,4.0,4.0,Energy,2021.0
2023/1,PCH,CL,Manual,Manual,0.0,44.0,Energy,2021.0
2023/1,PCH,CL,OTA,Manual,16.0,16.0,Energy,2021.0
2023/1,PCH,CL,OTA,RangeTrader_Gen2,28.0,28.0,Energy,2021.0
2023/1,PCH,CLT,ASE,ASE,106.0,106.0,Energy,2021.0
2023/1,PCH,G,ASE,ASE,456.0,456.0,Energy,2021.0
2023/1,PCH,G,ASE,ASE & RangeTrader_Gen2,978.0,978.0,Energy,2021.0
2023/1,PCH,G,Manual,Manual,0.0,6.0,Energy,2021.0
2023/1,PCH,G,OTA,RangeTrader_Gen2,4.0,4.0,Energy,2021.0
2023/1,PCH,HG,ASE,ASE,612.0,612.0,Metals,2021.0
2023/1,PCH,HG,ASE,ASE & RangeTrader_Gen2,3784.0,3784.0,Metals,2021.0
2023/1,PCH,HG,ASE,Pvt_Algo,236.0,236.0,Metals,2021.0
2023/1,PCH,HG,Manual,Manual,0.0,12.0,Metals,2021.0
2023/1,PCH,HG,OTA,Pvt_Algo,30.0,30.0,Metals,2021.0
2023/1,PCH,HG,OTA,RangeTrader_Gen2,10.0,10.0,Metals,2021.0
2023/1,PCH,HO,ASE,ASE,440.0,440.0,Energy,2021.0
2023/1,PCH,HO,ASE,ASE & RangeTrader_Gen2,766.0,766.0,Energy,2021.0
2023/1,PCH,HO,Manual,Manual,0.0,38.0,Energy,2021.0
2023/1,PCH,HO,OTA,Manual,8.0,8.0,Energy,2021.0
2023/1,PCH,HO,OTA,RangeTrader_Gen2,12.0,12.0,Energy,2021.0
2023/1,PCH,SI,ASE,ASE,22.0,22.0,Metals,2021.0
2023/1,PCH,SI,Manual,Manual,0.0,10.0,Metals,2021.0
2023/1,PCH,SI,OTA,RangeTrader_Gen2,346.0,346.0,Metals,2021.0
2023/1,PCH,WBS,ASE,ASE,116.0,116.0,Energy,2021.0
2023/1,PCH,WBS,ASE,TT_Timed,4.0,4.0,Energy,2021.0
2023/1,PCH,WBS_Z,ASE,ASE,106.0,106.0,Energy,2021.0
2023/1,PGU,GE,ASE,ASE,337.0,337.0,American STIRs,2016.0
2023/1,PGU,GE,Manual,Manual,0.0,81.0,American STIRs,2016.0
2023/1,PGU,GE,OTA,Manual,7.0,7.0,American STIRs,2016.0
2023/1,PGU,I,Manual,Manual,0.0,36954.0,European STIRs,2016.0
2023/1,PGU,I,OMA,Manual,100.0,100.0,European STIRs,2016.0
2023/1,PGU,I,OTA,Manual,300.0,300.0,European STIRs,2016.0
2023/1,PGU,I,OTA,RangeTrader,400.0,400.0,European STIRs,2016.0
2023/1,PGU,SA3,Manual,Manual,0.0,18418.0,European STIRs,2016.0
2023/1,PGU,SED,Manual,Manual,0.0,2.0,Currency,2016.0
2023/1,PGU,SR3,ASE,ASE,864.0,864.0,American STIRs,2016.0
2023/1,PGU,SR3,Manual,Manual,0.0,2.0,American STIRs,2016.0
2023/1,PGU,SR3,OTA,Manual,21.0,21.0,American STIRs,2016.0
2023/1,PGU,ZQ,ASE,ASE,345.0,345.0,American STIRs,2016.0
2023/1,PGU,ZQ,Manual,Manual,0.0,519.0,American STIRs,2016.0
2023/1,PGU,ZQ,OTA,Manual,9.0,9.0,American STIRs,2016.0
2023/1,PHU,CL,ASE,ASE,304.0,304.0,Energy,2022.0
2023/1,PHU,CL,ASE,ASE & RangeTrader_Gen2,940.0,940.0,Energy,2022.0
2023/1,PHU,CL,Manual,Manual,0.0,120.0,Energy,2022.0
2023/1,PHU,CL,OTA,Manual,4.0,4.0,Energy,2022.0
2023/1,PHU,CL,OTA,RangeTrader_Gen2,54.0,54.0,Energy,2022.0
2023/1,PHU,CL,OTA,TT_BRACKET,2.0,2.0,Energy,2022.0
2023/1,PHU,CL,OTA,TT_OCO,2.0,2.0,Energy,2022.0
2023/1,PHU,HO,ASE,ASE,24.0,24.0,Energy,2022.0
2023/1,PHU,HO,ASE,ASE & RangeTrader_Gen2,116.0,116.0,Energy,2022.0
2023/1,PHU,HO,Manual,Manual,0.0,44.0,Energy,2022.0
2023/1,PHU,HO,OTA,RangeTrader_Gen2,12.0,12.0,Energy,2022.0
2023/1,PHU,MCL,Manual,Manual,0.0,50.0,Energy,2022.0
2023/1,PHU,MCL,OTA,TT_BRACKET,1.0,1.0,Energy,2022.0
2023/1,PHU,MCL,OTA,TT_OCO,1.0,1.0,Energy,2022.0
2023/1,PHU,MNQ,Manual,Manual,0.0,146.0,Indices & Stocks,2022.0
2023/1,PHU,RB,ASE,ASE,8.0,8.0,Energy,2022.0
2023/1,PHU,RB,ASE,ASE & RangeTrader_Gen2,34.0,34.0,Energy,2022.0
2023/1,PHU,RB,Manual,Manual,0.0,40.0,Energy,2022.0
2023/1,PHU,RB,OTA,RangeTrader_Gen2,42.0,42.0,Energy,2022.0
2023/1,PHU,WBS,OTA,Manual,6.0,6.0,Energy,2022.0
2023/1,PKK,ZL,ASE,ASE,24.0,24.0,Agricultural,2022.0
2023/1,PKK,ZL,ASE,ASE & RangeTrader_Gen2,80.0,80.0,Agricultural,2022.0
2023/1,PKK,ZL,OTA,RangeTrader_Gen2,200.0,200.0,Agricultural,2022.0
2023/1,PKK,ZL,OTA,TT_Stop,40.0,40.0,Agricultural,2022.0
2023/1,PKK,ZM,ASE,ASE,20.0,20.0,Agricultural,2022.0
2023/1,PKK,ZM,ASE,ASE & RangeTrader_Gen2,48.0,48.0,Agricultural,2022.0
2023/1,PKK,ZM,Manual,Manual,0.0,12.0,Agricultural,2022.0
2023/1,PKK,ZM,OTA,RangeTrader_Gen2,84.0,84.0,Agricultural,2022.0
2023/1,PKK,ZM,OTA,TT_OCO,8.0,8.0,Agricultural,2022.0
2023/1,PKK,ZM,OTA,TT_Stop,28.0,28.0,Agricultural,2022.0
2023/1,PKK,ZS,ASE,ASE,12.0,12.0,Metals,2022.0
2023/1,PKK,ZS,ASE,ASE & RangeTrader_Gen2,12.0,12.0,Metals,2022.0
2023/1,PKK,ZS,Manual,Manual,0.0,8.0,Metals,2022.0
2023/1,PKK,ZS,OTA,RangeTrader_Gen2,132.0,132.0,Metals,2022.0
2023/1,PKK,ZS,OTA,TT_Stop,12.0,12.0,Metals,2022.0
2023/1,PKP,TN,Manual,Manual,0.0,2.0,American STIRs,2022.0
2023/1,PKP,TN,OTA,RangeTrader_Gen2,2.0,2.0,American STIRs,2022.0
2023/1,PKP,TN,OTA,TT_BRACKET,2.0,2.0,American STIRs,2022.0
2023/1,PKP,ZF,ASE,ASE,2.0,2.0,American STIRs,2022.0
2023/1,PKP,ZF,ASE,ASE & RangeTrader_Gen2,30.0,30.0,American STIRs,2022.0
2023/1,PKP,ZF,Manual,Manual,0.0,24.0,American STIRs,2022.0
2023/1,PKP,ZF,OTA,RangeTrader_Gen2,228.0,228.0,American STIRs,2022.0
2023/1,PKP,ZN,Manual,Manual,0.0,19.0,American STIRs,2022.0
2023/1,PKP,ZN,OTA,RangeTrader_Gen2,156.0,156.0,American STIRs,2022.0
2023/1,PKP,ZN,OTA,TT_BRACKET,3.0,3.0,American STIRs,2022.0
2023/1,PKP,ZT,ASE,ASE,2.0,2.0,American STIRs,2022.0
2023/1,PKP,ZT,ASE,ASE & RangeTrader_Gen2,30.0,30.0,American STIRs,2022.0
2023/1,PKW,CL,ASE,ASE,8.0,8.0,Energy,2022.0
2023/1,PKW,CL,ASE,ASE & RangeTrader_Gen2,76.0,76.0,Energy,2022.0
2023/1,PLE,CL,ASE,ASE,28.0,28.0,Energy,2022.0
2023/1,PLE,CL,ASE,ASE & RangeTrader_Gen2,40.0,40.0,Energy,2022.0
2023/1,PLE,CL,ASE,Pvt_Algo,16.0,16.0,Energy,2022.0
2023/1,PLE,CL,Manual,Manual,0.0,16.0,Energy,2022.0
2023/1,PLE,HO,ASE,ASE,8.0,8.0,Energy,2022.0
2023/1,PLE,WBS,OTA,Manual,4.0,4.0,Energy,2022.0
2023/1,PMR,DI1,ASE,ASE,62189.0,62189.0,Brazilian STIRs,2022.0
2023/1,PMR,DI1,Manual,Manual,0.0,13021.0,Brazilian STIRs,2022.0
2023/1,PMR,DI1,OTA,Manual,2109.0,2109.0,Brazilian STIRs,2022.0
2023/1,PMW,6E,Manual,Manual,0.0,13.0,Currency,2011.0
2023/1,PMW,6E,OTA,Pvt_Algo,11.0,11.0,Currency,2011.0
2023/1,PMW,6E,OTA,RangeTrader,80.0,80.0,Currency,2011.0
2023/1,PMW,ESR,Manual,Manual,0.0,10.0,European STIRs,2011.0
2023/1,PMW,EUS,Manual,Manual,0.0,20.0,Currency,2011.0
2023/1,PMW,FGBL,ASE,ASE,4.0,4.0,European STIRs,2011.0
2023/1,PMW,GE,ASE,ASE,671.0,671.0,American STIRs,2011.0
2023/1,PMW,GE,Manual,Manual,0.0,370.0,American STIRs,2011.0
2023/1,PMW,I,ASE,ASE,1772.0,1772.0,European STIRs,2011.0
2023/1,PMW,I,Manual,Manual,0.0,10711.0,European STIRs,2011.0
2023/1,PMW,I,OTA,Manual,184.0,184.0,European STIRs,2011.0
2023/1,PMW,I,OTA,RangeTrader,736.0,736.0,European STIRs,2011.0
2023/1,PMW,I,OTA,TT_WithATick,125.0,125.0,European STIRs,2011.0
2023/1,PMW,RF,Manual,Manual,0.0,1.0,Currency,2011.0
2023/1,PMW,RF,OTA,RangeTrader,8.0,8.0,Currency,2011.0
2023/1,PMW,SA3,ASE,ASE,1938.0,1938.0,European STIRs,2011.0
2023/1,PMW,SA3,Manual,Manual,0.0,12278.0,European STIRs,2011.0
2023/1,PMW,SA3,OTA,Manual,28.0,28.0,European STIRs,2011.0
2023/1,PMW,SO3,ASE,ASE,1136.0,1136.0,European STIRs,2011.0
2023/1,PMW,SO3,Manual,Manual,0.0,718.0,European STIRs,2011.0
2023/1,PMW,SO3,OTA,Manual,22.0,22.0,European STIRs,2011.0
2023/1,PMW,SO3,OTA,RangeTrader,40.0,40.0,European STIRs,2011.0
2023/1,PMW,SR1,ASE,ASE,89.0,89.0,American STIRs,2011.0
2023/1,PMW,SR1,Manual,Manual,0.0,283.0,American STIRs,2011.0
2023/1,PMW,SR1,OTA,Manual,5.0,5.0,American STIRs,2011.0
2023/1,PMW,SR1,OTA,TT_Stop,20.0,20.0,American STIRs,2011.0
2023/1,PMW,SR3,ASE,ASE,2369.0,2369.0,American STIRs,2011.0
2023/1,PMW,SR3,ASE,ASE & RangeTrader,54.0,54.0,American STIRs,2011.0
2023/1,PMW,SR3,Manual,Manual,0.0,4373.0,American STIRs,2011.0
2023/1,PMW,SR3,OTA,Manual,35.0,35.0,American STIRs,2011.0
2023/1,PMW,SR3,OTA,RangeTrader,228.0,228.0,American STIRs,2011.0
2023/1,PMW,ZQ,ASE,ASE,1379.0,1379.0,American STIRs,2011.0
2023/1,PMW,ZQ,ASE,ASE & RangeTrader,18.0,18.0,American STIRs,2011.0
2023/1,PMW,ZQ,Manual,Manual,0.0,1753.0,American STIRs,2011.0
2023/1,PMW,ZQ,OTA,Manual,25.0,25.0,American STIRs,2011.0
2023/1,PMW,ZQ,OTA,RangeTrader,100.0,100.0,American STIRs,2011.0
2023/1,PMW,ZQ,OTA,TT_Stop,20.0,20.0,American STIRs,2011.0
2023/1,PMW,ZQ,OTA,TT_WithATick,40.0,40.0,American STIRs,2011.0
2023/1,PNK,FGBS,Manual,Manual,0.0,486.0,European STIRs,2022.0
2023/1,PNK,FGBS,OMA,Manual,6.0,6.0,European STIRs,2022.0
